,Unnamed: 0,year_2020,county_fips,totalvotes_2020,party_2020,county_name_2020,state_2020,state_po_2020,candidatevotes_2020,voteShare_2020,year_2016,totalvotes_2016,party_2016,county_name_2016,state_2016,state_po_2016,candidatevotes_2016,voteShare_2016,DELTA,CLUSTER
130,130,2020,13235.0,4059,DEMOCRAT,PULASKI,GEORGIA,GA,1217,0.2998275437299827,2016,3605,DEMOCRAT,PULASKI,GEORGIA,GA,1104,0.3062413314840499,-0.6413787754067146,7
131,131,2020,13237.0,11855,DEMOCRAT,PUTNAM,GEORGIA,GA,3448,0.2908477435681147,2016,9488,DEMOCRAT,PUTNAM,GEORGIA,GA,2758,0.2906829679595278,0.0164775608586909,5
132,132,2020,13239.0,1106,DEMOCRAT,QUITMAN,GEORGIA,GA,497,0.4493670886075949,2016,1044,DEMOCRAT,QUITMAN,GEORGIA,GA,461,0.4415708812260536,0.7796207381541298,4
133,133,2020,13241.0,9568,DEMOCRAT,RABUN,GEORGIA,GA,1984,0.2073578595317725,2016,7992,DEMOCRAT,RABUN,GEORGIA,GA,1444,0.1806806806806807,2.6677178851091887,2
134,134,2020,13243.0,3074,DEMOCRAT,RANDOLPH,GEORGIA,GA,1671,0.5435914118412492,2016,2899,DEMOCRAT,RANDOLPH,GEORGIA,GA,1598,0.55122456019317,-0.763314835192086,7
135,135,2020,13245.0,87016,DEMOCRAT,RICHMOND,GEORGIA,GA,59124,0.6794612485060219,2016,75515,DEMOCRAT,RICHMOND,GEORGIA,GA,48814,0.6464146196119976,3.304662889402421,3
136,136,2020,13247.0,44686,DEMOCRAT,ROCKDALE,GEORGIA,GA,31244,0.6991899028778589,2016,37869,DEMOCRAT,ROCKDALE,GEORGIA,GA,23255,0.6140906810319786,8.509922184588026,17
137,137,2020,13249.0,2275,DEMOCRAT,SCHLEY,GEORGIA,GA,462,0.203076923076923,2016,1909,DEMOCRAT,SCHLEY,GEORGIA,GA,401,0.2100576217915138,-0.6980698714590811,7
138,138,2020,13251.0,6628,DEMOCRAT,SCREVEN,GEORGIA,GA,2661,0.4014785757392878,2016,5715,DEMOCRAT,SCREVEN,GEORGIA,GA,2300,0.4024496937882764,-0.0971118048988584,5
139,139,2020,13253.0,3884,DEMOCRAT,SEMINOLE,GEORGIA,GA,1254,0.3228630278063851,2016,3588,DEMOCRAT,SEMINOLE,GEORGIA,GA,1189,0.3313823857302118,-0.8519357923826687,7
140,140,2020,13255.0,30116,DEMOCRAT,SPALDING,GEORGIA,GA,11784,0.3912870235090981,2016,25704,DEMOCRAT,SPALDING,GEORGIA,GA,9357,0.3640289449112978,2.7258078597800326,2
141,141,2020,13257.0,11885,DEMOCRAT,STEPHENS,GEORGIA,GA,2385,0.2006731173748422,2016,9815,DEMOCRAT,STEPHENS,GEORGIA,GA,1837,0.1871625063678043,1.351061100703785,0
142,142,2020,13259.0,1990,DEMOCRAT,STEWART,GEORGIA,GA,1182,0.5939698492462312,2016,2058,DEMOCRAT,STEWART,GEORGIA,GA,1222,0.5937803692905733,0.0189479955657878,5
143,143,2020,13261.0,12150,DEMOCRAT,SUMTER,GEORGIA,GA,6318,0.52,2016,10974,DEMOCRAT,SUMTER,GEORGIA,GA,5520,0.5030071077091307,1.699289229086931,0
144,144,2020,13263.0,3522,DEMOCRAT,TALBOT,GEORGIA,GA,2114,0.6002271436683703,2016,3246,DEMOCRAT,TALBOT,GEORGIA,GA,2002,0.6167590881084412,-1.653194444007089,9
145,145,2020,13265.0,928,DEMOCRAT,TALIAFERRO,GEORGIA,GA,561,0.6045258620689655,2016,897,DEMOCRAT,TALIAFERRO,GEORGIA,GA,545,0.6075808249721293,-0.305496290316376,7
146,146,2020,13267.0,8183,DEMOCRAT,TATTNALL,GEORGIA,GA,2061,0.2518636196993767,2016,6903,DEMOCRAT,TATTNALL,GEORGIA,GA,1681,0.2435173113139215,0.8346308385455276,4
147,147,2020,13269.0,3839,DEMOCRAT,TAYLOR,GEORGIA,GA,1387,0.361292003125814,2016,3408,DEMOCRAT,TAYLOR,GEORGIA,GA,1296,0.380281690140845,-1.8989687015031065,9
148,148,2020,13271.0,4333,DEMOCRAT,TELFAIR,GEORGIA,GA,1487,0.3431802446342026,2016,3796,DEMOCRAT,TELFAIR,GEORGIA,GA,1313,0.3458904109589041,-0.2710166324701446,5
149,149,2020,13273.0,4416,DEMOCRAT,TERRELL,GEORGIA,GA,2376,0.5380434782608695,2016,4189,DEMOCRAT,TERRELL,GEORGIA,GA,2267,0.5411792790642158,-0.31358008033463,7
150,150,2020,13275.0,21853,DEMOCRAT,THOMAS,GEORGIA,GA,8708,0.3984807577906923,2016,18802,DEMOCRAT,THOMAS,GEORGIA,GA,7142,0.3798532071056271,1.8627550685065275,0
151,151,2020,13277.0,16283,DEMOCRAT,TIFT,GEORGIA,GA,5322,0.3268439476754898,2016,14219,DEMOCRAT,TIFT,GEORGIA,GA,4347,0.3057177016667838,2.112624600870594,1
152,152,2020,13279.0,10914,DEMOCRAT,TOOMBS,GEORGIA,GA,2939,0.269287154113982,2016,9138,DEMOCRAT,TOOMBS,GEORGIA,GA,2338,0.2558546727949223,1.343248131905972,0
153,153,2020,13281.0,7979,DEMOCRAT,TOWNS,GEORGIA,GA,1550,0.1942599323223461,2016,6764,DEMOCRAT,TOWNS,GEORGIA,GA,1210,0.1788882318154938,1.5371700506852353,0
154,154,2020,13283.0,3077,DEMOCRAT,TREUTLEN,GEORGIA,GA,952,0.3093922651933701,2016,2703,DEMOCRAT,TREUTLEN,GEORGIA,GA,862,0.3189049204587495,-0.9512655265379366,7
155,155,2020,13285.0,30049,DEMOCRAT,TROUP,GEORGIA,GA,11578,0.3853040034610137,2016,26111,DEMOCRAT,TROUP,GEORGIA,GA,9713,0.3719888169736892,1.3315186487324435,0
156,156,2020,13287.0,3792,DEMOCRAT,TURNER,GEORGIA,GA,1410,0.3718354430379746,2016,3398,DEMOCRAT,TURNER,GEORGIA,GA,1246,0.366686286050618,0.5149156987356629,4
157,157,2020,13289.0,4444,DEMOCRAT,TWIGGS,GEORGIA,GA,2044,0.4599459945994599,2016,4059,DEMOCRAT,TWIGGS,GEORGIA,GA,1971,0.4855875831485587,-2.564158854909881,12
158,158,2020,13291.0,15560,DEMOCRAT,UNION,GEORGIA,GA,2801,0.180012853470437,2016,12063,DEMOCRAT,UNION,GEORGIA,GA,1963,0.1627290060515626,1.7283847418874398,0
159,159,2020,13293.0,12905,DEMOCRAT,UPSON,GEORGIA,GA,4201,0.3255327392483533,2016,10934,DEMOCRAT,UPSON,GEORGIA,GA,3475,0.3178159868300713,0.7716752418282014,4
160,160,2020,13295.0,29354,DEMOCRAT,WALKER,GEORGIA,GA,5769,0.1965319888260543,2016,23956,DEMOCRAT,WALKER,GEORGIA,GA,4215,0.175947570546001,2.058441828005339,1
161,161,2020,13297.0,51095,DEMOCRAT,WALTON,GEORGIA,GA,12682,0.2482043252764458,2016,40698,DEMOCRAT,WALTON,GEORGIA,GA,8292,0.2037446557570396,4.445966951940619,6
162,162,2020,13299.0,14192,DEMOCRAT,WARE,GEORGIA,GA,4211,0.2967164599774521,2016,12184,DEMOCRAT,WARE,GEORGIA,GA,3440,0.2823374917925147,1.4378968184937335,0
163,163,2020,13301.0,2651,DEMOCRAT,WARREN,GEORGIA,GA,1469,0.5541305167861185,2016,2334,DEMOCRAT,WARREN,GEORGIA,GA,1314,0.5629820051413882,-0.8851488355269721,7
164,164,2020,13303.0,9459,DEMOCRAT,WASHINGTON,GEORGIA,GA,4730,0.5000528597103288,2016,8461,DEMOCRAT,WASHINGTON,GEORGIA,GA,4200,0.4963952251506914,0.3657634559637357,5
165,165,2020,13305.0,12778,DEMOCRAT,WAYNE,GEORGIA,GA,2687,0.2102832994208796,2016,10413,DEMOCRAT,WAYNE,GEORGIA,GA,2041,0.1960049937578027,1.427830566307689,0
166,166,2020,13307.0,1390,DEMOCRAT,WEBSTER,GEORGIA,GA,639,0.4597122302158273,2016,1116,DEMOCRAT,WEBSTER,GEORGIA,GA,473,0.4238351254480286,3.58771047677987,3
167,167,2020,13309.0,2285,DEMOCRAT,WHEELER,GEORGIA,GA,689,0.3015317286652079,2016,2102,DEMOCRAT,WHEELER,GEORGIA,GA,646,0.3073263558515699,-0.5794627186362034,7
168,168,2020,13311.0,14816,DEMOCRAT,WHITE,GEORGIA,GA,2411,0.1627294816414687,2016,11823,DEMOCRAT,WHITE,GEORGIA,GA,1674,0.1415884293326567,2.1141052308812,1
169,169,2020,13313.0,36746,DEMOCRAT,WHITFIELD,GEORGIA,GA,10670,0.290371741141893,2016,30658,DEMOCRAT,WHITFIELD,GEORGIA,GA,7937,0.2588883814991193,3.148335964277371,3
170,170,2020,13315.0,3281,DEMOCRAT,WILCOX,GEORGIA,GA,862,0.2627247790307833,2016,2976,DEMOCRAT,WILCOX,GEORGIA,GA,852,0.2862903225806452,-2.35655435498619,12
171,171,2020,13317.0,5029,DEMOCRAT,WILKES,GEORGIA,GA,2160,0.4295088486776695,2016,4486,DEMOCRAT,WILKES,GEORGIA,GA,1848,0.4119482835488186,1.7560565128850958,0
172,172,2020,13319.0,4770,DEMOCRAT,WILKINSON,GEORGIA,GA,2075,0.4350104821802935,2016,4287,DEMOCRAT,WILKINSON,GEORGIA,GA,1894,0.4418007930954047,-0.6790310915111231,7
173,173,2020,13321.0,9285,DEMOCRAT,WORTH,GEORGIA,GA,2395,0.2579429186860528,2016,8295,DEMOCRAT,WORTH,GEORGIA,GA,2020,0.2435201928872815,1.4422725798771296,0
174,174,2020,26001.0,7064,DEMOCRAT,ALCONA,MICHIGAN,MI,2142,0.3032276330690827,2016,6198,DEMOCRAT,ALCONA,MICHIGAN,MI,1732,0.2794449822523395,2.3782650816743187,1
175,175,2020,26003.0,5128,DEMOCRAT,ALGER,MICHIGAN,MI,2053,0.4003510140405616,2016,4518,DEMOCRAT,ALGER,MICHIGAN,MI,1663,0.3680832226648959,3.2267791375665658,3
176,176,2020,26005.0,67094,DEMOCRAT,ALLEGAN,MICHIGAN,MI,24449,0.3643992011208156,2016,55786,DEMOCRAT,ALLEGAN,MICHIGAN,MI,18050,0.3235578819058545,4.084131921496109,6
177,177,2020,26007.0,16969,DEMOCRAT,ALPENA,MICHIGAN,MI,6000,0.3535859508515528,2016,14698,DEMOCRAT,ALPENA,MICHIGAN,MI,4877,0.3318138522247925,2.177209862676033,1
178,178,2020,26009.0,15949,DEMOCRAT,ANTRIM,MICHIGAN,MI,5960,0.3736911405103768,2016,13582,DEMOCRAT,ANTRIM,MICHIGAN,MI,4448,0.3274922691797968,4.619887133058004,6
179,179,2020,26011.0,8831,DEMOCRAT,ARENAC,MICHIGAN,MI,2774,0.3141207111312422,2016,7696,DEMOCRAT,ARENAC,MICHIGAN,MI,2384,0.3097713097713098,0.4349401359932447,4
180,180,2020,26013.0,4038,DEMOCRAT,BARAGA,MICHIGAN,MI,1478,0.3660227835562159,2016,3490,DEMOCRAT,BARAGA,MICHIGAN,MI,1156,0.3312320916905444,3.479069186567152,3
181,181,2020,26015.0,35905,DEMOCRAT,BARRY,MICHIGAN,MI,11797,0.3285614816877872,2016,30329,DEMOCRAT,BARRY,MICHIGAN,MI,9114,0.3005044676712057,2.805701401658145,2
182,182,2020,26017.0,60255,DEMOCRAT,BAY,MICHIGAN,MI,26151,0.4340054767239233,2016,52977,DEMOCRAT,BAY,MICHIGAN,MI,21642,0.4085169035619231,2.5488573162000208,1
183,183,2020,26019.0,12262,DEMOCRAT,BENZIE,MICHIGAN,MI,5480,0.4469091502201924,2016,10228,DEMOCRAT,BENZIE,MICHIGAN,MI,4108,0.4016425498631208,4.526660035707159,6
184,184,2020,26021.0,82391,DEMOCRAT,BERRIEN,MICHIGAN,MI,37438,0.4543942906385406,2016,72031,DEMOCRAT,BERRIEN,MICHIGAN,MI,29495,0.4094764754064222,4.4917815232118405,6
185,185,2020,26023.0,20536,DEMOCRAT,BRANCH,MICHIGAN,MI,6159,0.2999123490455785,2016,17663,DEMOCRAT,BRANCH,MICHIGAN,MI,5061,0.2865311668459491,1.338118219962936,0
186,186,2020,26025.0,66281,DEMOCRAT,CALHOUN,MICHIGAN,MI,28877,0.4356753820853638,2016,58902,DEMOCRAT,CALHOUN,MICHIGAN,MI,24157,0.4101218973888832,2.5553484696480613,1
187,187,2020,26027.0,26216,DEMOCRAT,CASS,MICHIGAN,MI,9130,0.3482606042111688,2016,22595,DEMOCRAT,CASS,MICHIGAN,MI,7270,0.3217526001327727,2.650800407839604,2
188,188,2020,26029.0,17000,DEMOCRAT,CHARLEVOIX,MICHIGAN,MI,6939,0.4081764705882353,2016,14589,DEMOCRAT,CHARLEVOIX,MICHIGAN,MI,5137,0.3521146068956062,5.606186369262906,8
189,189,2020,26031.0,15868,DEMOCRAT,CHEBOYGAN,MICHIGAN,MI,5437,0.3426392740105873,2016,13672,DEMOCRAT,CHEBOYGAN,MICHIGAN,MI,4302,0.3146576945582212,2.7981579452366176,2
190,190,2020,26033.0,17642,DEMOCRAT,CHIPPEWA,MICHIGAN,MI,6648,0.3768280240335563,2016,15456,DEMOCRAT,CHIPPEWA,MICHIGAN,MI,5379,0.3480201863354037,2.88078376981526,2
191,191,2020,26035.0,16281,DEMOCRAT,CLARE,MICHIGAN,MI,5199,0.3193292795282845,2016,13389,DEMOCRAT,CLARE,MICHIGAN,MI,4249,0.3173500634849503,0.1979216043334175,5
192,192,2020,26037.0,47927,DEMOCRAT,CLINTON,MICHIGAN,MI,21968,0.4583637615540301,2016,40655,DEMOCRAT,CLINTON,MICHIGAN,MI,16492,0.4056573607182388,5.270640083579126,8
193,193,2020,26039.0,7861,DEMOCRAT,CRAWFORD,MICHIGAN,MI,2672,0.339905864393843,2016,6844,DEMOCRAT,CRAWFORD,MICHIGAN,MI,2110,0.3082992402104033,3.160662418343973,3
194,194,2020,26041.0,21151,DEMOCRAT,DELTA,MICHIGAN,MI,7606,0.3596047468204813,2016,18492,DEMOCRAT,DELTA,MICHIGAN,MI,6436,0.3480423967120917,1.156235010838963,4
195,195,2020,26043.0,14589,DEMOCRAT,DICKINSON,MICHIGAN,MI,4744,0.325176502844609,2016,13165,DEMOCRAT,DICKINSON,MICHIGAN,MI,3923,0.2979870869730345,2.718941587157442,2
196,196,2020,26045.0,64327,DEMOCRAT,EATON,MICHIGAN,MI,31299,0.4865608531409828,2016,56221,DEMOCRAT,EATON,MICHIGAN,MI,24938,0.4435709076679532,4.298994547302954,6
197,197,2020,26047.0,22177,DEMOCRAT,EMMET,MICHIGAN,MI,9662,0.4356766018848356,2016,18802,DEMOCRAT,EMMET,MICHIGAN,MI,6972,0.3708116157855547,6.486498609928093,11
198,198,2020,26049.0,221360,DEMOCRAT,GENESEE,MICHIGAN,MI,119390,0.5393476689555475,2016,196296,DEMOCRAT,GENESEE,MICHIGAN,MI,102751,0.5234492806781595,1.5898388277387987,0
199,199,2020,26051.0,14603,DEMOCRAT,GLADWIN,MICHIGAN,MI,4524,0.3097993562966514,2016,12472,DEMOCRAT,GLADWIN,MICHIGAN,MI,3794,0.3042014111610006,0.5597945135650761,4
200,200,2020,26053.0,8266,DEMOCRAT,GOGEBIC,MICHIGAN,MI,3570,0.4318896685216549,2016,7329,DEMOCRAT,GOGEBIC,MICHIGAN,MI,2925,0.3990994678673761,3.279020065427879,3
201,201,2020,26055.0,60236,DEMOCRAT,GRAND TRAVERSE,MICHIGAN,MI,28683,0.4761770369878478,2016,51589,DEMOCRAT,GRAND TRAVERSE,MICHIGAN,MI,20965,0.4063850820911434,6.9791954896704365,10
202,202,2020,26057.0,19127,DEMOCRAT,GRATIOT,MICHIGAN,MI,6693,0.3499241909342814,2016,16465,DEMOCRAT,GRATIOT,MICHIGAN,MI,5666,0.3441238991800789,0.5800291754202436,4
203,203,2020,26059.0,23302,DEMOCRAT,HILLSDALE,MICHIGAN,MI,5883,0.2524675993476954,2016,19940,DEMOCRAT,HILLSDALE,MICHIGAN,MI,4799,0.2406720160481444,1.179558329955105,0
204,204,2020,26061.0,18501,DEMOCRAT,HOUGHTON,MICHIGAN,MI,7750,0.4188962758769796,2016,15624,DEMOCRAT,HOUGHTON,MICHIGAN,MI,6018,0.3851766513056835,3.371962457129607,3
205,205,2020,26063.0,18437,DEMOCRAT,HURON,MICHIGAN,MI,5490,0.2977707870043933,2016,15917,DEMOCRAT,HURON,MICHIGAN,MI,4579,0.2876798391656719,1.0090947838721442,4
206,206,2020,26065.0,144550,DEMOCRAT,INGHAM,MICHIGAN,MI,94212,0.651760636457973,2016,131138,DEMOCRAT,INGHAM,MICHIGAN,MI,79110,0.6032576369930912,4.850299946488179,8
207,207,2020,26067.0,32209,DEMOCRAT,IONIA,MICHIGAN,MI,10901,0.3384457760253345,2016,26854,DEMOCRAT,IONIA,MICHIGAN,MI,8352,0.3110151187904967,2.7430657234837783,2
208,208,2020,26069.0,15363,DEMOCRAT,IOSCO,MICHIGAN,MI,5373,0.3497363796133567,2016,13361,DEMOCRAT,IOSCO,MICHIGAN,MI,4345,0.3252002095651523,2.453617004820441,1
209,209,2020,26071.0,6789,DEMOCRAT,IRON,MICHIGAN,MI,2493,0.3672116659301812,2016,5910,DEMOCRAT,IRON,MICHIGAN,MI,2004,0.3390862944162436,2.812537151393752,2
210,210,2020,26073.0,29421,DEMOCRAT,ISABELLA,MICHIGAN,MI,14072,0.4782978144862513,2016,25392,DEMOCRAT,ISABELLA,MICHIGAN,MI,11404,0.4491178323881537,2.917998209809758,2
211,211,2020,26075.0,80861,DEMOCRAT,JACKSON,MICHIGAN,MI,31995,0.3956790047117893,2016,69677,DEMOCRAT,JACKSON,MICHIGAN,MI,25795,0.3702082466237065,2.5470758088082803,1
212,212,2020,26077.0,143414,DEMOCRAT,KALAMAZOO,MICHIGAN,MI,83686,0.5835274101552149,2016,126299,DEMOCRAT,KALAMAZOO,MICHIGAN,MI,67148,0.5316589996753736,5.186841047984137,8
213,213,2020,26079.0,10631,DEMOCRAT,KALKASKA,MICHIGAN,MI,3002,0.282381713855705,2016,8833,DEMOCRAT,KALKASKA,MICHIGAN,MI,2280,0.2581229480357749,2.425876581993008,1
214,214,2020,26081.0,361048,DEMOCRAT,KENT,MICHIGAN,MI,187915,0.5204709623097206,2016,308184,DEMOCRAT,KENT,MICHIGAN,MI,138683,0.4500006489629572,7.047031334676335,10
215,215,2020,26083.0,1557,DEMOCRAT,KEWEENAW,MICHIGAN,MI,672,0.4315992292870905,2016,1434,DEMOCRAT,KEWEENAW,MICHIGAN,MI,527,0.3675034867503486,6.409574253674188,11
216,216,2020,26085.0,6323,DEMOCRAT,LAKE,MICHIGAN,MI,2288,0.3618535505298118,2016,5328,DEMOCRAT,LAKE,MICHIGAN,MI,1939,0.3639264264264264,-0.2072875896614645,5
217,217,2020,26087.0,52650,DEMOCRAT,LAPEER,MICHIGAN,MI,16367,0.3108641975308642,2016,45183,DEMOCRAT,LAPEER,MICHIGAN,MI,12734,0.2818316623508842,2.9032535179980004,2
218,218,2020,26089.0,16900,DEMOCRAT,LEELANAU,MICHIGAN,MI,8795,0.520414201183432,2016,14757,DEMOCRAT,LEELANAU,MICHIGAN,MI,6774,0.459036389510063,6.137781167336892,11
219,219,2020,26091.0,53375,DEMOCRAT,LENAWEE,MICHIGAN,MI,20918,0.3919063231850117,2016,45939,DEMOCRAT,LENAWEE,MICHIGAN,MI,16750,0.3646139445786804,2.729237860633132,2
220,220,2020,26093.0,127197,DEMOCRAT,LIVINGSTON,MICHIGAN,MI,48220,0.3790969912812409,2016,105866,DEMOCRAT,LIVINGSTON,MICHIGAN,MI,34384,0.3247879394706516,5.430905181058932,8
221,221,2020,26095.0,3001,DEMOCRAT,LUCE,MICHIGAN,MI,842,0.2805731422859047,2016,2579,DEMOCRAT,LUCE,MICHIGAN,MI,681,0.2640558355951919,1.6517306690712774,0
222,222,2020,26097.0,7015,DEMOCRAT,MACKINAC,MICHIGAN,MI,2632,0.3751960085531005,2016,6097,DEMOCRAT,MACKINAC,MICHIGAN,MI,2085,0.3419714613744464,3.322454717865403,3
223,223,2020,26099.0,494256,DEMOCRAT,MACOMB,MICHIGAN,MI,223952,0.4531093198666278,2016,419312,DEMOCRAT,MACOMB,MICHIGAN,MI,176317,0.4204911855611096,3.2618134305518187,3
224,224,2020,26101.0,14655,DEMOCRAT,MANISTEE,MICHIGAN,MI,6107,0.4167178437393381,2016,12599,DEMOCRAT,MANISTEE,MICHIGAN,MI,4979,0.3951900944519406,2.152774928739748,1
225,225,2020,26103.0,37462,DEMOCRAT,MARQUETTE,MICHIGAN,MI,20465,0.5462869040627836,2016,32976,DEMOCRAT,MARQUETTE,MICHIGAN,MI,16042,0.4864750121300339,5.981189193274961,11
226,226,2020,26105.0,17254,DEMOCRAT,MASON,MICHIGAN,MI,6802,0.394227425524516,2016,14685,DEMOCRAT,MASON,MICHIGAN,MI,5281,0.3596186584950629,3.460876702945309,3
227,227,2020,26107.0,21049,DEMOCRAT,MECOSTA,MICHIGAN,MI,7375,0.3503729393320348,2016,17168,DEMOCRAT,MECOSTA,MICHIGAN,MI,5827,0.339410531220876,1.0962408111158728,4
228,228,2020,26109.0,12607,DEMOCRAT,MENOMINEE,MICHIGAN,MI,4316,0.3423494883794717,2016,10768,DEMOCRAT,MENOMINEE,MICHIGAN,MI,3539,0.3286589895988113,1.369049878066042,0
229,229,2020,26111.0,49088,DEMOCRAT,MIDLAND,MICHIGAN,MI,20493,0.417474739243807,2016,42506,DEMOCRAT,MIDLAND,MICHIGAN,MI,15635,0.3678304239401496,4.964431530365737,8
230,230,2020,26113.0,8755,DEMOCRAT,MISSAUKEE,MICHIGAN,MI,1967,0.2246716162193032,2016,7317,DEMOCRAT,MISSAUKEE,MICHIGAN,MI,1565,0.2138854721880552,1.0786144031248055,4
231,231,2020,26115.0,87148,DEMOCRAT,MONROE,MICHIGAN,MI,32975,0.3783793087621058,2016,74218,DEMOCRAT,MONROE,MICHIGAN,MI,26863,0.3619472365194427,1.6432072242663132,0
232,232,2020,26117.0,32100,DEMOCRAT,MONTCALM,MICHIGAN,MI,9703,0.3022741433021806,2016,26609,DEMOCRAT,MONTCALM,MICHIGAN,MI,7874,0.2959149160058626,0.6359227296317993,4
233,233,2020,26119.0,5859,DEMOCRAT,MONTMORENCY,MICHIGAN,MI,1628,0.277863116572794,2016,5009,DEMOCRAT,MONTMORENCY,MICHIGAN,MI,1287,0.2569375124775404,2.092560409525357,1
234,234,2020,26121.0,92444,DEMOCRAT,MUSKEGON,MICHIGAN,MI,45643,0.4937367487343689,2016,78088,DEMOCRAT,MUSKEGON,MICHIGAN,MI,37304,0.4777174469828911,1.601930175147781,0
235,235,2020,26123.0,27161,DEMOCRAT,NEWAYGO,MICHIGAN,MI,7873,0.2898641434409632,2016,22640,DEMOCRAT,NEWAYGO,MICHIGAN,MI,6212,0.2743816254416961,1.5482517999267087,0
236,236,2020,26125.0,770351,DEMOCRAT,OAKLAND,MICHIGAN,MI,434148,0.56357167057614,2016,664614,DEMOCRAT,OAKLAND,MICHIGAN,MI,343070,0.5161943624419588,4.737730813418118,6
237,237,2020,26127.0,14062,DEMOCRAT,OCEANA,MICHIGAN,MI,4944,0.3515858341629924,2016,11930,DEMOCRAT,OCEANA,MICHIGAN,MI,3973,0.3330259849119866,1.8559849251005844,0
238,238,2020,26129.0,11907,DEMOCRAT,OGEMAW,MICHIGAN,MI,3475,0.2918451331149744,2016,10387,DEMOCRAT,OGEMAW,MICHIGAN,MI,3030,0.2917107923365745,0.0134340778399855,5
239,239,2020,26131.0,3804,DEMOCRAT,ONTONAGON,MICHIGAN,MI,1391,0.3656677181913775,2016,3426,DEMOCRAT,ONTONAGON,MICHIGAN,MI,1176,0.3432574430823117,2.241027510906579,1
240,240,2020,26133.0,12329,DEMOCRAT,OSCEOLA,MICHIGAN,MI,3214,0.2606861870386893,2016,10609,DEMOCRAT,OSCEOLA,MICHIGAN,MI,2705,0.2549721934206805,0.5713993618008728,4
241,241,2020,26135.0,4874,DEMOCRAT,OSCODA,MICHIGAN,MI,1342,0.275338530980714,2016,4073,DEMOCRAT,OSCODA,MICHIGAN,MI,1044,0.256322121286521,1.9016409694192995,0
242,242,2020,26137.0,14757,DEMOCRAT,OTSEGO,MICHIGAN,MI,4743,0.321406789997967,2016,12538,DEMOCRAT,OTSEGO,MICHIGAN,MI,3556,0.2836178018822778,3.77889881156892,3
243,243,2020,26139.0,168713,DEMOCRAT,OTTAWA,MICHIGAN,MI,64705,0.3835211275953838,2016,142734,DEMOCRAT,OTTAWA,MICHIGAN,MI,44973,0.3150826012022363,6.843852639314757,10
244,244,2020,26141.0,8344,DEMOCRAT,PRESQUE ISLE,MICHIGAN,MI,2911,0.3488734419942473,2016,7218,DEMOCRAT,PRESQUE ISLE,MICHIGAN,MI,2400,0.3325020781379884,1.637136385625898,0
245,245,2020,26143.0,15018,DEMOCRAT,ROSCOMMON,MICHIGAN,MI,5166,0.3439872153415901,2016,13041,DEMOCRAT,ROSCOMMON,MICHIGAN,MI,4287,0.3287324591672417,1.525475617434835,0
246,246,2020,26145.0,103349,DEMOCRAT,SAGINAW,MICHIGAN,MI,51088,0.4943250539434344,2016,94320,DEMOCRAT,SAGINAW,MICHIGAN,MI,44396,0.4706955046649703,2.3629549278464115,1
247,247,2020,26147.0,92064,DEMOCRAT,ST. CLAIR,MICHIGAN,MI,31363,0.3406651894334376,2016,78003,DEMOCRAT,ST. CLAIR,MICHIGAN,MI,24553,0.3147699447457149,2.58952446877227,1
248,248,2020,26149.0,27936,DEMOCRAT,ST. JOSEPH,MICHIGAN,MI,9262,0.3315435280641466,2016,23757,DEMOCRAT,ST. JOSEPH,MICHIGAN,MI,7526,0.3167908405943511,1.475268746979547,0
249,249,2020,26151.0,22446,DEMOCRAT,SANILAC,MICHIGAN,MI,5966,0.2657934598592176,2016,19249,DEMOCRAT,SANILAC,MICHIGAN,MI,4873,0.2531560081043171,1.2637451754900553,0
250,250,2020,26153.0,4745,DEMOCRAT,SCHOOLCRAFT,MICHIGAN,MI,1589,0.3348788198103266,2016,4154,DEMOCRAT,SCHOOLCRAFT,MICHIGAN,MI,1369,0.32956186807896,0.5316951731366593,4
251,251,2020,26155.0,39224,DEMOCRAT,SHIAWASSEE,MICHIGAN,MI,15347,0.3912655517030389,2016,34111,DEMOCRAT,SHIAWASSEE,MICHIGAN,MI,12546,0.3677992436457448,2.346630805729416,1
252,252,2020,26157.0,29445,DEMOCRAT,TUSCOLA,MICHIGAN,MI,8712,0.2958736627610799,2016,25796,DEMOCRAT,TUSCOLA,MICHIGAN,MI,7429,0.287990386106373,0.7883276654706894,4
253,253,2020,26159.0,39066,DEMOCRAT,VAN BUREN,MICHIGAN,MI,16803,0.4301182614037782,2016,33274,DEMOCRAT,VAN BUREN,MICHIGAN,MI,13258,0.3984492396465709,3.166902175720732,3
254,254,2020,26161.0,216418,DEMOCRAT,WASHTENAW,MICHIGAN,MI,157136,0.72607638920977,2016,188578,DEMOCRAT,WASHTENAW,MICHIGAN,MI,128483,0.6813254992629044,4.47508899468656,6
255,255,2020,26163.0,872469,DEMOCRAT,WAYNE,MICHIGAN,MI,597170,0.6844598490032311,2016,777838,DEMOCRAT,WAYNE,MICHIGAN,MI,519444,0.6678048642519393,1.665498475129179,0
256,256,2020,26165.0,18265,DEMOCRAT,WEXFORD,MICHIGAN,MI,5838,0.3196277032575965,2016,15298,DEMOCRAT,WEXFORD,MICHIGAN,MI,4436,0.2899725454307753,2.965515782682121,2
257,257,2020,27001.0,10025,DEMOCRAT,AITKIN,MINNESOTA,MN,3607,0.3598004987531172,2016,9231,DEMOCRAT,AITKIN,MINNESOTA,MN,3134,0.3395081789621926,2.0292319790924607,1
